id,handle,text,is_retweet,original_author,time,lang,retweet_count,favorite_count
694262234294435841,realDonaldTrump,"CEDAR RAPIDS --

TRUMP'S DAUGHT IVANKA:

""I can just say without equivocation, my father will make America great again.""",True,kevcirilli,2016-02-01T20:53:10,en,1710,5761
694257857546559488,realDonaldTrump,"Sat down w/ @EricTrump @DonaldJTrumpJr here in Iowa.  Talked God, @realDonaldTrump late night tweets https://t.co/zLFMx4r57r",True,ErinBurnett,2016-02-01T20:35:46,en,1070,3132
693839525412376577,realDonaldTrump,"Trump winning over Latino Republicans, poll says | New York Post https://t.co/yiC3zavrmi",True,CLewandowski_,2016-01-31T16:53:28,en,2990,6720
692453461791735808,realDonaldTrump,"LIMBAUGH: By not showing, he's owning entire event... https://t.co/fdizXOkBFc",True,DRUDGE_REPORT,2016-01-27T21:05:45,en,2339,5166
691965633043513345,realDonaldTrump,VIDEO: @realDonaldTrump announces 'a very powerful endorsement' will be coming today.  https://t.co/cJsMBcVcdY,True,Morning_Joe,2016-01-26T12:47:17,en,1238,3256
691686337792086016,realDonaldTrump,"RUMSFELD: Trump ""has a touched a nerve in our country...in a way that most politicians have not been able to do."" - https://t.co/wmM0exN2X5",True,AnnCoulter,2016-01-25T18:17:28,en,2127,4335
691686187795378176,realDonaldTrump,#NewYork tromps #Jonas. Day after storm of the century the big city is up and running unlike others in the northeast. Must be #NewYorkValues,True,GeraldoRivera,2016-01-25T18:16:52,en,741,2299
691383649204174848,realDonaldTrump,Trump +15 on Cruz in 2 weeks. Cruz may look back and ask why he ever attacked Trump. DT has killed him ever since.  https://t.co/KJj5VhwlnF,True,JoeNBC,2016-01-24T22:14:41,en,1343,3122
690404308010057728,realDonaldTrump,Make America Great Again! #Trump2016 https://t.co/1h5j4DZDgy,True,williebosshog,2016-01-22T05:23:08,en,9156,20256
689870751374016512,realDonaldTrump,"Trading in the beautiful snow of Iowa for the red dirt of Oklahoma as planned, despite what the media is try's no... https://t.co/wpZ1qeXWb4",True,SarahPalinUSA,2016-01-20T18:02:58,en,1434,4417
689574551294869504,realDonaldTrump,I look forward to being on @CNN with @ErinBurnett at 7:40pmET. @realDonaldTrump,True,EricTrump,2016-01-19T22:25:59,en,897,3159
688095530036146176,realDonaldTrump,"@DonaldJTrumpJr @Reryan08 @IvankaTrump @EricTrump obvious to all that he raised some GREAT, responsible, patriotic kids.  Kudos Donald SR",True,JaniceTaylor912,2016-01-15T20:28:53,en,921,3159
687339211029098496,realDonaldTrump,"REUTERS ROLLING:  TRUMP 39%, CRUZ 14.5%, BUSH 10.6%, CARSON 9.6%, RUBIO 6.7%... MORE... https://t.co/nRhtbzcqP9",True,DRUDGE_REPORT,2016-01-13T18:23:32,en,1871,3965
685161219624464384,realDonaldTrump,"Explosive Trump attack on HRC, Bill, Monica, Cosby, and Weiner. Trump camp just upped the ante on ""women's rights"" https://t.co/tTBhyX4EDJ",True,JoeNBC,2016-01-07T18:08:59,en,1155,2564
